Unique_Word,Count
neram,1
cascaded language changes,1
non-arbitrary form-meaning systematicity,1
string-metric learning,1
cause,1
causal networks,1
identification automatique de zones,1
norme timeml,1
segmentation matrix method,1
pipelining rules,1
annotation de la temporalit\'e en corpus,1
time annotations,1
sentiment interpretable logic tensor network,1
unsupervised multi-scale expressive speaking style modeling,1
teesside,1
r\'esum\'e automatique multilingue,1
atefeh farzindar,1
diana inkpen,1
evaluation d'un système d'extraction de réponses multiples sur le web par comparaison à des humains,1
paraphrase-driven sense projection,1
analyse des affects,1
kats,1
mod'elisation des questions de l'agent,1
percentage reduction,1
translator effort,1
modal subordination,1
multinot,1
teaching case study examples,1
modal readings,1
modelling agent's questions,1
difficult data,1
sarcastic soulmates,1
music period detection,1
non-contextual graph-based,1
moses for mere mortals,1
interpretbank,1
nature of the training set,1
sagace et mecab,1
yoad winter,1
fast matrix multiplication,1
simulation de l'apprentissage des contextes nominaux/verbaux par n-grammes (french equivalent of the above entities),1
learning simulation,1
multi-level multimedia concordancer,1
language phenomena,1
mecab,1
agents of change,1
clusterability,1
pmi values,1
susan armstrong,1
iate,1
kng,1
iate 2,1
rh\`eses,1
rhesis,1
chat customer service agents,1
french multi-channel tv streams,1
progr\`es solidaire des recherches,1
auco collection,1
joint progress in documentation and research,1
achievements,1
flux tv,1
poi extraction,1
genre prediction,1
comparaison de syst\`emes de synth\`ese,1
vieillissement « normal »,1
tsam,1
maladie d'alzheimer,1
prompt adherence,1
constrained viterbi relaxation,1
indices segmentaux,1
une \'etude perceptive,1
store name recognition,1
"""normal"" aging",1
long-time average spectrum analysis,1
acoustics of syllable position allophony,1
lateral consonants,1
state verbs,1
monophtongues,1
process verbs,1
transfert d'apprentissage auditori-moteur,1
cry,1
m\'ethode d'\'evaluation subjective,1
l'unit\'e de production de la parole,1
vv sequences,1
cartopho,1
自動文步分析,1
se concentrer sur les diff\'erences,1
學術論文簡介,1
suprasegmentaux,1
wampimuk,1
indices acoustiques,1
infant language acquisition,1
internal phoneme monitoring,1
soft linguistic reordering constraints,1
spontanée,1
input auditif (audio input),1
efficient feature weighting methods,1
production de voyelles orales (vowel production),1
enfants normo-entendants (normalhearing children),1
picture naming,1
enfants porteurs d'implants cochléaires (cochlear implanted children),1
additive tree metrics,1
age range: 5-11 years,1
fr\'equence d'usage (frequency of use),1
corpus d'interactions naturelles (corpus of natural interactions),1
effort produit,1
modified kneser ney smoothing,1
d'enomination d'image,1
cosimrank,1
aphasic patients,1
segmental markers,1
gestural markers,1
scoring dependency structures,1
disfluences normales,1
parallel guidance,1
disfluences s'ev\`eres,1
contr\^ole moteur,1
semiparametric gaussian copula regression model,1
transferring distribution,1
analyse du contr\^ole de la production des glides,1
analysis of glides' production,1
multi-structure sentence compression,1
causal emotion entailment,1
financial risks,1
consonnes laterales,1
position dans la syllabe,1
owi.chat,1
patterns recombination,1
ivan a. sag,1
différentes modalités,1
anders s\ogaard,1
stan szpakowicz,1
diarmuid 'o s'eaghdha,1
automatic summary,1
preslav nakov,1
projection partielle de d'ependances,1
moteur de traduction \`a base d'exemples (example-based machine translation engine),1
vivi nastase,1
dependency-based double graph structure,1
dérivation syntaxique (syntactic derivation),1
nouvelle structuration th'ematique hi'erarchique des textes,1
d'etection d'ancres,1
partially projected dependencies,1
michael piotrowski,1
anchor detection,1
g'en'er'ation de flexions,1
global acoustic feature,1
hybrid arabic ner system,1
kaw\^akib,1
formes fl'echies,1
content-finder assistant,1
cfast,1
classification de documents,1
theoretical terms,1
amoa,1
ressource propri'etaire riche,1
analyse factorielle des correspondances,1
utilisabilit'e,1
ortolang,1
apprentissage d'analyseur en d'ependances,1
vid'eos,1
video hyperlinking,1
不同母語背景華語學習者 (chinese learners with different l1s),1
accommodation temporelle,1
fonctions pragmatiques,1
universal generation problem,1
l'annotation s\'emantique non supervis\'ee,1
large-scale pseudoword-based evaluation framework,1
ejective stops,1
maya yucatec,1
parole alternée,1
feature-frequency,1
children's temporal accommodation,1
alternated naming task,1
voix chuchotée,1
用詞特徵 (salient linguistic features),1
ueca-prompt,1
allophonie,1
apprentissage global,1
similarity-driven semantic role,1
expert/non-expert vocabulary,1
reconnaissance de symptômes,1
extension lexicale de d'efinitions,1
vertex coding method,1
quasi-synchronous tree-to-tree features,1
phrase dependency machine translation,1
fouille de motifs,1
tree constraint,1
modèles adaptatifs (adaptive models),1
estimation of entropy,1
one-teacher,1
compétence lexicale (lexical competence),1
mod'elisation unifi'ee du document,1
son domaine,1
indexation par termes-cl'es libre et contr^ol'ee,1
charles j. fillmore,1
cnn/daily mail reading comprehension task,1
approximately,1
analytic measure,1
constitution d'un corpus m\'edical en fran\ccais,1
polyfunctionality,1
kolmogorov complexity,1
kangwon national university,1
sogang university,1
anagrammed texts,1
tier-based strictly 2-local languages,1
rewarding domain invariance,1
error states,1
joint discovery,1
factorization of relations,1
metric recovery,1
theoretical morphology,1
synthetic logic,1
sparse non-negative matrix,1
fast-forward connections,1
elasticsearch,1
inflectional economy,1
nlm medical text indexer results,1
autonomous android,1
mentions of characters,1
policy networks,1
cumulative paradigms,1
language portability,1
initiations,1
post-dialogue comments,1
hybrid gpu-cpu embedded platform,1
contingent relations,1
appropriate response,1
semi-separate exponence,1
complex discriminative scene descriptions,1
prediction state,1
next utterance classification,1
japanese fictional characters,1
pmi-based word embeddings,1
eigenword embeddings,1
nlog-like inference,1
roleo,1
personalized exercises,1
preposition learning,1
learning science,1
nswvtnvakgxpm,1
pigeo,1
interactive macaronic interfaces,1
mediagist,1
jigg,1
gowvis,1
limosine pipeline,1
uima-based,1
implicit elements,1
scalable semi-supervised query classification,1
matrix sketching,1
advanced press review system,1
mdswriter,1
infinite-order language modelling,1
real-time discovery,1
ability assessment,1
computable functions,1
frege,1
exploration platform,1
biutte research platform,1
progressive manner,1
intelliwebsearch (almost) unlimited,1
employed language specialists,1
mobility events,1
transcrater,1
jedi,1
opendial,1
ccg2lambda,1
terminology problems,1
unseen states,1
ancient greek verb endings,1
evaluative prefixes,1
alignment symmetrisation,1
base de marqueurs de relations conceptuelles,1
conceptual relation markers database,1
hbb tv,1
apprentissage en ligne interactif,1
media accessibility,1
seecat,1
industrie (industry),1
mar-rel,1
r'edacteur traduisant (translating writers),1
annotation granularity,1
tri automatique de la littérature,1
revues systématiques,1
automatically ranking the literature,1
mt-driven program design,1
voice-over,1
réseau jdm (jdm network),1
complexity of medical terms,1
able-to-include,1
essais cliniques,1
accept framework,1
expressions multi-mots,1
collaborative web ui localization,1
content localisation,1
informations de factivit\'e,1
universal algorithm,1
souris (mice),1
textes de g'eographie,1
geographical research papers,1
changement stylistique de phrases,1
parcourir,1
reconnaître et réfléchir,1
combinaison de méthodes légères,1
bipartite planning,1
coherent composition,1
sensei annotated corpus,1
intelligent call,1
absolute properties,1
relative properties,1
toddlers,1
the unknown,1
daycares,1
language environment analysis (lena) system,1
irish context,1
part 2,1
the road ahead,1
swellex,1
productive vocabulary,1
task lineages,1
flexible interaction,1
call-slt,1
generating colour terms,1
spreadsheets,1
multilingual affective soccer corpus (masc),1
analogue challenge,1
soccer reportage,1
evaluative pattern extraction,1
statistics-based lexical choice,1
pedal,1
micro planning phase,1
"""matecat""",1
non aligned language generation,1
qgasp,1
isizulu,1
translaide.pl system,1
student report cards,1
qg-stec data,1
common human queries,1
ptb universal dependencies,1
oracle-bleu model re-estimation,1
linearity of semantic change,1
spinal parser operations,1
additively compositional distributional representations,1
mcfl,1
speeding label induction,1
words-as-classifiers model,1
analogy-based text normalization,1
rbpb,1
regularization-based pattern balancing method,1
coupled path ranking,1
o_2,1
website privacy policy corpus,1
continuous space rule selection model,1
pos labels,1
search-based dynamic reranking model,1
statistical laws,1
lexsemtm,1
normalisation de textes par analogie,1
spontaneous spoken english assessment,1
broad discourse context,1
attention sum reader network,1
non-finite arguments,1
d'emonette lexical database,1
coordination annotation,1
user age,1
apprentissage partiellement supervis'e d'un 'etiqueteur morpho-syntaxique par transfert cross-lingue,1
normalized log-linear interpolation,1
ptb-style nonlocal dependencies,1
job-related well-being,1
siamese cbow,1
unanimous prediction,1
persona-based,1
discriminative deep random walk,1
g-tag,1
network classification,1
audiobook speech synthesis,1
grade words,1
arasenti,1
selective attention over instances,1
metric unit,1
hidden softmax sequence model,1
syntactic facial expression synthesis,1
edge-linear first-order dependency parsing,1
undirected minimum spanning tree inference,1
french compounds,1
les couleurs des gens,1
document level opinion mining,1
colors of people,1
psychometric-inspired evaluation metric,1
canonical word order,1
corpus de l'acl,1
argumentative analysis,1
one for all,1
paraphrasal typed templates,1
trainable spaced repetition model,1
wikireading,1
morphological smoothing,1
systemic modeling,1
perceived demographics,1
principles of lexical network,1
"""que""",1
prototype synthesis,1
model laws,1
event role labelling,1
problem-reduction approach,1
vector differences,1
gated relevance network,1
marqueurs multi-polaires d'ependant du domaine,1
prototypical event structure,1
photo albums,1
physical causality,1
conditional focused neural question answering,1
document network structure,1
salient entities,1
mention accessibility,1
hawkes processes,1
continuous time sequence classification,1
icompilecorpora,1
window sampling,1
harmonized treebanks,1
tm subsegment recall,1
scholarly microblog recommendation,1
business model,1
organisation discursive,1
instructional materials,1
reduced argument span,1
meaningful ultradense subspaces,1
universal syntax,1
claim synthesis,1
smt output,1
ibc-c,1
predicate recycling,1
post,1
"the scientific entity in this title is ""autolearn"".",1
multiplicative representations,1
heuristic matching,1
word segmentation representation learning,1
naked truth,1
null words,1
xml document localization,1
adversarial study,1
lower layers,1
industry approaches,1
generating company descriptions,1
character-based distributed representations,1
exponentially decaying bag-of-words input features,1
income,1
noms sous-spécifiés,1
shs,1
generative topic embedding,1
30m factoid question-answer corpus,1
news citation,1
analyse de la reformulation paraphrastique,1
docchat,1
satisficing answers,1
source-specific term penalization,1
131 million dollars,1
latent predictor networks,1
lr family,1
learning rate,1
collective entity resolution,1
scheduling methods,1
link-based entity aware metric,1
learning entity-level distributed representations,1
cluster tightness,1
similar question retrieval,1
visual markers,1
spherical topic modeling,1
jugement exact de grammaticalit'e (french for exact grammaticality),1
coarse-grained argumentation features,1
texte int'egral,1
targeted exploration,1
prefix-constrained machine translation,1
modeling coverage,1
terminology validation,1
idiom token classification,1
faction context,1
arbre syntaxique probable (french for likely parse tree),1
adaptive joint learning,1
intrinsic subspace,1
liberal event extraction,1
script inference,1
bi-transferring deep neural networks,1
provably correct,1
inducing polysemy-aware verb classes,1
voisement,1
step-wise usage-based method,1
timegraphs,1
selective context model,1
agenda-based semantic parsers,1
ambiguous input,1
imi,1
in-tool learning,1
normalized entity graph,1
web-style ranking,1
need4tweet,1
visual error analysis,1
automatically learned relation extraction patterns,1
plug latent structures,1
omwedit,1
sacry,1
syntax-based automatic crossword puzzle resolution system,1
latent underlying morphs,1
current text simplification research,1
open predicate vocabulary,1
shallow syntactic features,1
lumping,1
russian linguistic ontology ruthes,1
lethal events,1
modular community structure,1
coherent event hierarchies,1
extracting opinionated sentences,1
oahpa!,1
morphological chains,1
opi!,1
free online programs,1
v\~oro,1
sample-based clustering,1
sprite,1
troubleshooting,1
lexenstein,1
jobimviz,1
wa-continuum,1
interlocutor's internal state,1
misused chinese,1
kaldi asr toolkit,1
pierre m. nugues,1
inprotks,1
alex,1
translating today into tomorrow,1
