Unique_Word,Count
two-wing optimization strategy,1
twowingos,1
generalization capability,1
associative multichannel autoencoder,1
key2vec,1
simnet,1
image-topic merging network,1
standard table summarization,1
preco,1
preschool vocabulary,1
ranked keyphrase extraction,1
multipartite graphs,1
narrative similarity,1
movie remakes,1
detokenizer,1
cogcomptime,1
understanding time,1
feudal reinforcement learning,1
sisyphus,1
role-playing game transcripts,1
kt-speech-crawler,1
learning character-action interactions,1
aplenty,1
magnitude,1
non-local transitions,1
cytonmt,1
higher-order coreference resolution,1
pizzapal,1
conversational pizza ordering,1
self-attention mechanism,1
neural segmental hypergraphs,1
args.me,1
retrofitting embeddings,1
adaptive document retrieval,1
hidden unit contribution,1
neural latent relational analysis,1
bidirectional matchings,1
news headline popularity,1
agreement/disagreement inference,1
in-class similarity,1
syntactically constrained bidirectional-asynchronous approach,1
variational sequential labelers,1
auto-dialabel,1
defoiling,1
foiled image captions,1
s2spmn,1
graph-theoretic summary evaluation,1
multiple system summary lengths,1
latent,1
context zoom-in network,1
ranking paragraphs,1
phrase-indexed question answering,1
mtnt,1
english-only social media posts,1
minimal guidance,1
cluse,1
auxiliary domain discriminators,1
wikiatomicedits,1
community member,1
xl-nbt,1
cross-lingual neural belief tracking framework,1
contextual parameter generation,1
targeting difficult words,1
word-level domain context discrimination,1
typesql,1
norma,1
neighborhood sensitive maps,1
question-answer meaning representations,1
sentencepiece,1
juman++,1
armanpersonercorpus,1
cross-session search task extraction,1
wordnet of interest,1
entity-relation common-sense representation model,1
classical structured prediction losses,1
embedded-state,1
latent conditional random fields,1
variable typing,1
dynamic entity relatedness ranking,1
adversarially regularising,1
slot alignment,1
quickedit,1
adversarially crafted input,1
biased ratings,1
churn intent detection,1
lyrics language model,1
latent entities extraction,1
temporally sensitive submodularity framework,1
pluricentric global wordnet,1
lexvo,1
bll thesaurus,1
hypernymy prototypicality learning,1
entity-annotated persian dataset,1
post-specialisation,1
reproducible automatic error detection task,1
diagonal slice matrices,1
m-cner,1
slugnerds,1
forfun 0,1
prague database of forms and functions,1
errator,1
mining possessions,1
sandhikosh,1
sanskrit sandhi tools,1
flickr30k entities corpus,1
data-driven cross-treebank annotation transfer,1
quantitative typological trends,1
salient-clue mechanism,1
paragraph,1
semantic writing aid,1
tranx,1
random,1
visual referring expression recognition,1
dropout mechanism,1
neural network representations,1
image-based verb prediction models,1
syntaviz,1
syntax-driven hierarchical ontology,1
data2text studio,1
models of associative meaning,1
slot-gated modeling,1
intel ai lab,1
moraz,1
inner workings,1
dere,1
task and domain-independent slot filling framework,1
gated multi-task network,1
neural maximum subgraph parsing,1
engaging dialogue partner,1
class definitions,1
label-aware double transfer learning,1
gyafc dataset,1
weakly-supervised neural semantic parsing,1
generative ranker,1
composite labels,1
evolutionary data measures,1
intervention similarity,1
changes in view,1
applause,1
target-side morphological information,1
learned high dimensional encoding,1
embeddings augmented by random permutations (earp),1
aggregated semantic matching,1
over-stability strategies,1
lifted matrix-space model,1
high confidence relation extraction,1
text mining account,1
blacklist method,1
hft-cnn,1
relative temporal information,1
budget-related evaluation metrics,1
out-of-context errors,1
matics software suite,1
mgad,1
misa,1
"""isa"" extraction",1
es-port,1
initial test collection,1
wikipedia title embedding,1
conceptual pacts,1
frnewslink,1
kth tangrams,1
press articles,1
spoken malaysian cantonese,1
related printed documents,1
multi modal distance,1
visual choice,1
dictionary creating methods,1
demands,1
iate rdf,1
welsh semantic annotation system,1
conll-u-compatible morphological lexicons,1
sembank,1
upper tanana,1
social image tags,1
citation-based tasks,1
japanese word similarity dataset,1
pdfdigest,1
interlinked synonym lexicon network,1
layout-aware pdf-to-xml textual content extractor,1
tip of the iceberg,1
"""portrait approach""",1
"""multichannel discourse""",1
ai2 diagrams dataset,1
tq-autotest,1
latin paraphrases,1
stemma generation,1
mycancor,1
writing to corpus,1
technological platform,1
informative behaviour,1
someweta,1
crowdsourced happy moments,1
happydb,1
mobile observation support system,1
fishwatchr mini,1
babycloud,1
infant word comprehension-to-production index,1
metalogue debate trainee corpus,1
noun learning predominance,1
cross-lingual cdi database,1
tocfl learner corpus,1
miaparle,1
support-based entailment,1
discrimination of stress contrasts,1
educational scoring toolkit,1
arap-tweet,1
transc\&anno,1
sudachi,1
voice builder,1
clinical operating room,1
emo&ly,1
reanalysis,1
bktreebank,1
gecotagger,1
german verb complements,1
aet,1
web-based adjective exploration tool,1
zap,1
handwritten cuneiform character imageset,1
platform independent dependency annotation tool,1
archetypes,1
ancora corpus,1
ocr word segmentation errors,1
fonbund,1
ufsac,1
fastsense,1
manzanilla,1
lremap,1
imaginative sentences,1
fluid annotation,1
computer-assisted speaker diarization,1
performance impact,1
croatian word embeddings,1
syntactically-related word pairs,1
metadata collection records,1
nine years,1
wikiart emotions,1
tac kbp,1
sluice occurrences,1
users' interest level,1
physical distribution,1
driver's affective state,1
swedish cookie-theft corpus,1
clause level emotion annotation,1
chinese word fluidity,1
regional dialect perception data,1
facst,1
e-magyar,1
modifier deletion,1
open subtitles paraphrase corpus,1
spade,1
client specific mt solutions,1
etpc,1
paraphrase typology,1
japanese feature change knowledge base,1
jfckb,1
tilde mt platform,1
public sector multilingual information management,1
key resource families,1
virtual research infrastructure,1
pos unification,1
boarnsterhim corpus,1
panel study,1
local developers,1
multidimensional affect recognition,1
tkb building,1
automatic reliability check of transcript,1
resource interoperability,1
legal sources,1
lightweight modeling middleware,1
eurogames16,1
pdfanno,1
postwita-ud,1
measure of confidence for corpus analysis,1
novel conversation sentences,1
time-continuous,1
lightweight grammatical annotation,1
wasa,1
term structure,1
obama's humorous speeches,1
semiotic type,1
eudat's generic execution framework,1
weblicht workflow engine,1
statistical rescoring,1
mpst,1
sustainable benchmarking,1
parsivar,1
sentiarabic,1
measuring evaluability,1
bdproto,1
type of advice,1
translation matrix,1
drug usage guidelines,1
mirastext,1
basic text understanding,1
essay attribute scores,1
scoped meaning representations,1
asap automated essay grading dataset,1
senteval,1
jesc,1
scalable sign recognition,1
expressive conducting gesture dataset,1
leveled reading corpus,1
polar-opposite emotion dimensions,1
northern haida verb morphology,1
semi-autonomous system,1
extended iso-24617-2 dialogue act tags,1
niki,1
julie corpus,1
chebi database,1
metabolites,1
cancer information,1
expert and novice corpora,1
acorformed system,1
bpemb,1
training doctors,1
break bad news,1
handwritten picture postcards,1
tf-lm,1
tensorflow,1
grapheme-level awareness,1
recorded debating dataset,1
medical entity corpus,1
jdcfc,1
linked dialog acts,1
hierarchical schema,1
automatic formant trackers,1
south african corpus,1
time axis,1
pre-segmenting,1
very long transcribed speech recordings,1
implicit time-sensed resource,1
sentence level temporality detection,1
canonical indian english accents,1
indian language nlp,1
german radio,1
sfb732 silver standard collection,1
grain release,1
mirasvoice,1
large automatically-acquired all-words list,1
dialog intent structure,1
parallel monolingual gan,1
tokenization-free pre-trained subword embeddings,1
contextualized usage-based material selection,1
human-involved-creation dataset,1
training slu systems,1
feature-space speaker adaptation,1
voice components,1
research subject,1
mutual gaze,1
live blog corpus,1
tsix,1
multi-floor interaction,1
dyadic team corpus,1
auto-hmds,1
pyreval,1
kaist treebank,1
cefr-based lexical simplification dataset,1
fair and responsible data science,1
fontlex,1
generative lexicon event structures,1
research institution,1
open asr,1
university library,1
nieuw,1
definite description lexical choice,1
time-constrained communication,1
gendr,1
generic deep realizer,1
teammates,1
rdf2pt,1
music-language mapping,1
up-cycling data,1
german definitory contexts,1
interest detection,1
content-based conflict,1
rollenwechsel-english,1
structured interpretation,1
nl2bash,1
linux operating system,1
nautilus speaker characterization corpus,1
differential responses,1
low-resource post processing,1
cogcompnlp,1
abkhaz national corpus,1
process documentation,1
replay-dh client,1
english baits,1
serbian multi-word terminology,1
large-scale english verbal multiword expression,1
konbitzul,1
krauts,1
madari,1
russian idiom,1
reusable workflows,1
distributional term,1
occurrence trend,1
eventwiki,1
multi-label authorship attribution,1
gagauz,1
tab-separated values,1
pmki,1
romanian academy,1
sumerian corpora,1
noisy ocr output,1
medieval document sections analysis,1
j-medic,1
japanese disease name dictionary,1
real clinical usage,1
action concepts,1
ecolexicat,1
terminology-enhanced cat tool,1
distributionally induced senses,1
urdu pronunciation lexicon generator,1
2 billion token,1
online media phenomena,1
lodexporter,1
lido rdf,1
scholargraph,1
chinese relation classification,1
english vocabulary knowledge dataset,1
rtgender,1
photoshopquia,1
sanaphor++,1
refer-to-as relations,1
drag-and-drop based tool,1
sacr,1
information-providing,1
closed-domain,1
bashi,1
bioread,1
central siberian yupik,1
mmqa,1
textual difficulties,1
the first 100 days,1
medical sentiment analysis,1
patient assisted system,1
sw4all,1
cbfc,1
precision g2p,1
epitran,1
parcorfull,1
cpjd corpus,1
caucasus region,1
emtc,1
